,order_status,order_item_id,price,freight_value,final_price
697,delivered,2,77.0,14.29,91.29
698,delivered,1,38.0,15.56,53.56
699,delivered,2,38.0,15.56,53.56
700,delivered,3,38.0,15.56,53.56
701,delivered,4,38.0,15.56,53.56
702,delivered,5,38.0,15.56,53.56
703,delivered,1,19.9,16.79,36.69
704,delivered,1,69.0,18.58,87.58
705,delivered,1,339.0,17.12,356.12
706,delivered,1,199.0,16.14,215.14
707,delivered,1,147.9,27.36,175.26
708,delivered,1,79.9,21.01,100.91
709,delivered,1,109.9,23.35,133.25
710,delivered,1,122.99,20.91,143.9
711,delivered,1,110.0,13.21,123.21
712,delivered,2,110.0,13.21,123.21
713,delivered,1,235.99,17.41,253.4
714,delivered,1,59.0,8.57,67.57
715,delivered,1,116.99,18.53,135.52
716,delivered,1,89.9,27.1,117.0
717,delivered,1,98.7,12.19,110.89
718,delivered,1,69.99,15.25,85.24
719,delivered,1,55.9,22.32,78.22
720,delivered,1,355.9,18.25,374.15
721,delivered,1,40.0,23.08,63.08
722,delivered,1,99.9,59.14,159.04
723,delivered,1,49.0,14.1,63.1
724,delivered,1,29.99,8.72,38.71
725,delivered,1,39.9,26.61,66.51
726,delivered,2,39.9,26.61,66.51
727,delivered,1,170.0,24.06,194.06
728,delivered,1,25.99,14.1,40.09
729,delivered,1,59.9,9.34,69.24
730,delivered,2,59.9,9.34,69.24
731,delivered,1,159.99,57.79,217.78
732,delivered,1,21.99,14.1,36.09
733,delivered,1,24.9,16.36,41.26
734,delivered,1,83.9,17.84,101.74
735,delivered,1,49.9,11.85,61.75
736,delivered,1,77.0,15.64,92.64
737,delivered,1,143.99,17.85,161.84
738,delivered,1,39.49,8.27,47.76
739,delivered,2,39.49,8.27,47.76
740,delivered,1,19.3,11.73,31.03
741,delivered,2,19.3,11.73,31.03
742,delivered,3,19.3,11.73,31.03
743,delivered,4,19.3,11.73,31.03
744,delivered,1,149.9,12.75,162.65
745,delivered,1,169.9,25.27,195.17
746,delivered,1,39.9,18.08,57.98
747,delivered,1,159.9,23.99,183.89
748,delivered,1,24.6,7.39,31.99
749,delivered,1,69.99,19.03,89.02
750,delivered,1,485.0,19.15,504.15
751,delivered,2,485.0,19.15,504.15
752,delivered,1,59.9,16.18,76.08
753,delivered,1,29.99,14.1,44.09
754,delivered,1,110.99,21.27,132.26
755,delivered,1,1045.0,30.12,1075.12
756,delivered,1,50.0,17.6,67.6
757,shipped,1,199.9,40.33,240.23
758,delivered,1,153.0,18.32,171.32
759,delivered,1,74.9,44.99,119.89
760,delivered,1,61.5,25.71,87.21
761,delivered,1,138.0,21.9,159.9
762,delivered,2,138.0,21.9,159.9
763,delivered,3,138.0,21.9,159.9
764,delivered,1,49.9,14.52,64.42
765,delivered,1,109.9,23.35,133.25
766,delivered,1,29.99,7.39,37.38
767,delivered,1,99.9,0.0,99.9
768,delivered,1,160.0,12.14,172.14
769,delivered,1,55.9,13.51,69.41
770,delivered,1,52.39,13.08,65.47
771,delivered,1,110.32,7.64,117.96
772,delivered,1,186.9,38.0,224.9
773,delivered,1,40.0,11.42,51.42
774,delivered,1,190.0,19.41,209.41
775,delivered,1,74.9,16.28,91.18
776,delivered,1,299.0,18.53,317.53
777,delivered,1,19.9,16.79,36.69
778,delivered,1,349.9,18.21,368.11
779,delivered,1,199.0,26.42,225.42
780,delivered,1,235.92,13.78,249.7
781,delivered,2,235.92,13.78,249.7
782,delivered,1,22.9,15.26,38.16
783,delivered,1,27.9,18.3,46.2
784,delivered,1,65.0,18.33,83.33
785,delivered,1,58.32,20.36,78.68
786,delivered,1,110.0,15.52,125.52
787,delivered,1,56.99,8.72,65.71
788,delivered,1,89.0,15.37,104.37
789,delivered,1,118.7,22.76,141.46
790,delivered,1,117.7,18.7,136.4
791,delivered,1,88.6,13.18,101.78
792,delivered,1,18.99,17.78,36.77
793,delivered,1,49.0,22.27,71.27
794,delivered,1,12.9,7.39,20.29
795,delivered,1,120.0,34.38,154.38
796,delivered,1,49.9,7.78,57.68
797,delivered,1,119.9,23.42,143.32
798,delivered,1,50.0,9.34,59.34
799,delivered,1,179.9,8.41,188.31
800,delivered,2,119.99,28.05,148.04
801,delivered,3,149.99,32.05,182.04
802,delivered,1,383.5,19.82,403.32
803,delivered,1,95.9,32.81,128.71
804,delivered,2,95.9,32.81,128.71
805,delivered,1,99.0,22.62,121.62
806,delivered,1,79.0,17.8,96.8
807,delivered,1,93.0,7.91,100.91
808,delivered,2,93.0,7.91,100.91
809,delivered,1,43.0,23.02,66.02
810,delivered,1,109.9,16.21,126.11
811,shipped,1,599.0,20.9,619.9
812,delivered,1,110.32,8.03,118.35
813,delivered,1,249.0,9.9,258.9
814,delivered,1,20.0,10.96,30.96
815,delivered,1,12.98,15.1,28.08
816,delivered,1,25.9,16.79,42.69
817,delivered,1,359.0,17.39,376.39
818,delivered,1,90.9,48.64,139.54
819,delivered,2,39.5,48.64,88.14
820,delivered,1,69.9,17.23,87.13
821,delivered,1,85.0,11.62,96.62
822,delivered,1,29.0,15.1,44.1
823,delivered,1,2690.0,61.24,2751.24
824,delivered,1,59.0,36.24,95.24
825,delivered,1,109.99,29.7,139.69
826,delivered,1,170.0,10.32,180.32
827,delivered,1,445.0,63.17,508.17
828,delivered,1,154.9,17.52,172.42
829,delivered,1,49.0,18.44,67.44
830,delivered,1,91.99,18.99,110.98
831,shipped,1,300.0,20.18,320.18
832,delivered,1,178.99,13.69,192.68
833,delivered,1,159.0,18.02,177.02
834,delivered,1,25.0,15.23,40.23
835,delivered,1,49.9,11.37,61.27
836,delivered,1,359.0,19.83,378.83
837,delivered,1,45.0,16.11,61.11
838,delivered,2,45.0,16.11,61.11
839,delivered,1,83.0,23.73,106.73
840,delivered,1,208.9,12.07,220.97
841,delivered,1,1299.0,77.45,1376.45
842,delivered,1,56.1,19.58,75.68
843,delivered,1,59.0,33.72,92.72
844,delivered,2,37.95,42.14,80.09
845,delivered,1,35.0,13.83,48.83
846,delivered,1,199.0,12.89,211.89
847,delivered,1,180.0,20.23,200.23
848,delivered,1,54.9,24.73,79.63
849,delivered,1,90.9,67.01,157.91
850,delivered,1,59.9,13.78,73.68
851,delivered,1,8.9,7.71,16.61
852,delivered,2,8.9,7.71,16.61
853,delivered,1,119.0,24.97,143.97
854,delivered,2,199.0,3.12,202.12
855,delivered,1,24.9,15.1,40.0
856,delivered,1,69.9,19.98,89.88
857,delivered,1,84.9,14.36,99.26
858,delivered,1,21.15,23.22,44.37
859,delivered,1,67.99,25.6,93.59
860,delivered,1,196.8,12.4,209.2
861,delivered,1,7.8,10.96,18.76
862,delivered,1,60.0,16.67,76.67
863,delivered,1,99.0,12.19,111.19
864,delivered,2,99.0,12.19,111.19
865,delivered,1,99.99,15.8,115.79
866,delivered,1,29.9,10.96,40.86
867,delivered,1,28.9,12.79,41.69
868,delivered,1,109.8,16.53,126.33
869,delivered,1,149.99,27.59,177.58
870,shipped,1,844.0,21.01,865.01
871,delivered,1,59.99,17.67,77.66
872,delivered,1,89.9,17.88,107.78
873,delivered,2,89.9,17.88,107.78
874,delivered,1,146.0,15.77,161.77
875,delivered,1,199.99,23.98,223.97
876,delivered,1,12.99,18.23,31.22
877,delivered,1,19.99,7.78,27.77
878,delivered,1,175.0,16.99,191.99
879,delivered,2,175.0,16.99,191.99
880,delivered,1,29.0,18.3,47.3
881,delivered,1,68.0,30.28,98.28
882,shipped,1,29.9,17.78,47.68
883,delivered,1,89.9,12.13,102.03
884,delivered,1,550.0,145.99,695.99
885,delivered,1,99.0,41.67,140.67
886,delivered,1,24.9,10.96,35.86
887,delivered,1,160.0,19.22,179.22
888,delivered,1,28.99,24.84,53.83
889,delivered,1,69.9,29.9,99.8
890,delivered,1,130.0,34.71,164.71
891,delivered,1,295.0,18.78,313.78
892,delivered,1,229.9,55.69,285.59
893,delivered,1,59.99,15.17,75.16
894,delivered,1,35.9,7.39,43.29
895,delivered,1,49.9,12.79,62.69
896,delivered,1,58.2,8.78,66.98
897,delivered,1,294.9,20.34,315.24
898,delivered,1,34.9,16.05,50.95
899,delivered,2,34.9,16.05,50.95
900,delivered,1,65.9,37.37,103.27
901,delivered,1,49.0,1.39,50.39
902,delivered,2,55.0,13.85,68.85
903,delivered,1,10.9,12.79,23.69
904,delivered,1,115.0,15.56,130.56
905,delivered,1,110.32,19.95,130.27
906,delivered,1,56.99,28.8,85.79
907,delivered,1,99.2,18.57,117.77
908,delivered,1,32.7,17.06,49.76
909,delivered,1,79.0,12.05,91.05
910,delivered,1,60.0,15.52,75.52
911,delivered,2,60.0,15.52,75.52
912,delivered,1,98.44,22.4,120.84
913,delivered,1,1999.0,32.09,2031.09
914,delivered,1,13.99,7.39,21.38
915,delivered,1,27.9,15.11,43.01
916,delivered,2,27.9,15.11,43.01
917,delivered,1,129.9,11.77,141.67
918,delivered,1,355.79,44.86,400.65
919,delivered,1,129.99,57.58,187.57
920,delivered,1,75.9,18.41,94.31
921,delivered,1,47.65,7.39,55.04
922,delivered,1,369.0,17.33,386.33
923,delivered,1,99.9,12.2,112.1
924,delivered,1,167.0,18.95,185.95
925,delivered,2,169.49,68.23,237.72
926,delivered,1,279.99,21.2,301.19
927,delivered,1,30.9,10.96,41.86
928,delivered,1,13.9,8.88,22.78
929,delivered,1,599.0,66.87,665.87
930,delivered,1,89.18,19.59,108.77
931,delivered,1,119.9,27.69,147.59
932,delivered,1,53.0,12.71,65.71
933,delivered,1,72.9,12.01,84.91
934,delivered,1,149.99,19.77,169.76
935,delivered,1,72.0,14.25,86.25
936,delivered,1,49.9,41.33,91.23
937,delivered,1,18.5,7.94,26.44
938,delivered,1,89.9,15.38,105.28
939,delivered,2,89.9,15.38,105.28
940,delivered,1,17.5,10.96,28.46
941,delivered,1,98.0,16.13,114.13
942,delivered,1,19.9,18.23,38.13
943,delivered,1,410.0,35.32,445.32
944,delivered,1,31.8,39.28,71.08
945,delivered,2,31.8,39.28,71.08
946,delivered,1,9.5,7.78,17.28
947,delivered,1,60.0,52.77,112.77
948,delivered,1,80.0,17.81,97.81
949,delivered,1,798.0,56.89,854.89
950,delivered,1,279.9,19.85,299.75
951,delivered,1,318.98,20.11,339.09
952,delivered,1,49.99,16.79,66.78
953,delivered,1,99.0,9.51,108.51
954,delivered,1,37.99,10.96,48.95
955,delivered,1,109.0,13.42,122.42
956,delivered,1,189.9,32.8,222.7
957,delivered,1,149.9,23.63,173.53
958,delivered,1,94.9,14.41,109.31
959,delivered,1,45.0,34.15,79.15
960,delivered,1,49.0,7.78,56.78
961,delivered,1,895.0,21.02,916.02
962,shipped,1,85.0,7.85,92.85
963,delivered,1,44.9,10.66,55.56
964,delivered,1,35.9,23.05,58.95
965,delivered,1,380.0,35.93,415.93
966,delivered,1,69.9,12.43,82.33
967,delivered,1,139.99,17.17,157.16
968,delivered,1,84.99,26.9,111.89
969,delivered,1,38.0,17.63,55.63
970,delivered,1,69.9,9.34,79.24
971,delivered,1,19.9,12.8,32.7
972,delivered,1,39.47,13.37,52.84
973,delivered,1,12.5,15.1,27.6
974,delivered,1,65.99,15.22,81.21
975,delivered,1,79.0,13.57,92.57
976,delivered,1,24.99,15.79,40.78
977,delivered,1,129.0,54.65,183.65
978,delivered,1,66.99,27.75,94.74
979,delivered,1,25.89,22.9,48.79
980,delivered,1,131.0,8.17,139.17
981,delivered,1,219.0,15.28,234.28
982,delivered,1,42.9,15.1,58.0
983,delivered,1,79.0,13.57,92.57
984,delivered,1,44.9,11.86,56.76
985,delivered,1,174.9,35.74,210.64
986,delivered,1,29.9,14.52,44.42
987,delivered,1,219.99,15.14,235.13
988,delivered,1,99.0,34.35,133.35
989,delivered,1,64.9,16.21,81.11
990,delivered,1,13.99,7.78,21.77
991,delivered,2,13.99,7.78,21.77
992,delivered,1,1599.0,93.05,1692.05
993,delivered,1,79.99,8.32,88.31
994,delivered,1,107.0,16.38,123.38
995,delivered,1,189.0,16.07,205.07
996,delivered,1,89.9,16.26,106.16
997,delivered,1,21.5,18.25,39.75
998,delivered,1,95.0,13.01,108.01
999,delivered,1,129.9,12.0,141.9
1000,delivered,1,25.9,9.34,35.24
1001,delivered,1,96.0,14.42,110.42
1002,delivered,1,62.0,2.34,64.34
1003,delivered,2,62.0,2.34,64.34
1004,delivered,3,62.0,2.34,64.34
1005,delivered,4,62.0,2.34,64.34
1006,delivered,1,185.9,35.38,221.28
1007,delivered,1,229.9,65.1,295.0
1008,delivered,1,75.9,19.5,95.4
1009,delivered,1,89.0,23.42,112.42
1010,delivered,2,89.0,23.42,112.42
1011,delivered,1,89.9,34.79,124.69
1012,delivered,1,68.9,79.86,148.76
1013,delivered,1,204.0,14.45,218.45
1014,delivered,1,110.0,0.0,110.0
1015,delivered,1,59.9,13.44,73.34
1016,delivered,1,219.0,19.41,238.41
1017,delivered,1,149.99,21.85,171.84
1018,delivered,1,14.99,7.78,22.77
1019,delivered,1,59.9,14.73,74.63
1020,delivered,1,66.39,19.66,86.05
1021,delivered,1,399.0,39.48,438.48
1022,delivered,1,269.9,16.64,286.54
1023,delivered,1,29.99,13.47,43.46
1024,delivered,1,41.3,8.11,49.41
1025,delivered,1,9.9,8.72,18.62
1026,delivered,1,94.95,38.94,133.89
1027,delivered,1,394.9,14.89,409.79
1028,delivered,1,149.99,14.07,164.06
1029,delivered,1,190.83,3.42,194.25
1030,delivered,2,149.8,28.47,178.27
1031,delivered,1,79.9,17.81,97.71
1032,delivered,1,18.9,15.1,34.0
1033,delivered,1,35.0,14.49,49.49
1034,delivered,1,28.9,14.52,43.42
1035,delivered,1,122.99,15.61,138.6
1036,delivered,1,243.68,14.73,258.41
1037,delivered,1,161.7,8.88,170.58
1038,delivered,1,69.9,40.99,110.89
1039,delivered,1,55.0,16.15,71.15
1040,delivered,1,19.9,12.48,32.38
1041,shipped,1,21.9,12.79,34.69
1042,delivered,1,69.9,17.62,87.52
1043,delivered,1,46.9,7.78,54.68
1044,delivered,2,46.9,7.78,54.68
1045,delivered,1,159.0,14.13,173.13
1046,delivered,1,129.99,20.1,150.09
1047,delivered,1,59.9,13.44,73.34
1048,delivered,1,34.9,20.84,55.74
1049,delivered,1,114.9,23.6,138.5
1050,delivered,1,58.9,19.75,78.65
1051,delivered,1,64.9,15.66,80.56
1052,delivered,1,34.9,9.34,44.24
1053,delivered,1,87.5,17.18,104.68
1054,delivered,1,65.9,27.0,92.9
1055,delivered,1,36.99,14.52,51.51
1056,delivered,1,14.99,8.72,23.71
1057,delivered,1,39.9,11.85,51.75
1058,delivered,1,94.9,19.63,114.53
1059,delivered,1,79.0,15.31,94.31
1060,delivered,1,45.99,7.78,53.77
1061,shipped,1,23.98,14.1,38.08
1062,delivered,1,99.9,0.0,99.9
1063,delivered,1,159.0,31.86,190.86
1064,delivered,1,35.9,19.32,55.22
1065,delivered,1,109.99,8.96,118.95
1066,delivered,1,219.0,40.46,259.46
1067,delivered,1,1100.0,73.11,1173.11
1068,delivered,1,89.99,15.39,105.38
1069,delivered,1,15.99,7.78,23.77
1070,delivered,2,15.99,7.78,23.77
1071,delivered,1,149.9,36.37,186.27
1072,delivered,1,52.9,42.78,95.68
1073,delivered,1,13.7,17.63,31.33
1074,delivered,1,299.9,15.85,315.75
1075,delivered,1,111.27,8.94,120.21
1076,delivered,1,189.0,21.03,210.03
1077,delivered,2,189.0,21.03,210.03
1078,delivered,3,189.0,21.03,210.03
1079,delivered,4,189.88,10.67,200.55
1080,delivered,1,139.99,9.17,149.16
1081,delivered,1,146.0,12.52,158.52
1082,delivered,1,99.0,17.06,116.06
1083,delivered,2,59.9,17.06,76.96
1084,delivered,1,139.0,30.01,169.01
1085,delivered,1,127.48,15.64,143.12
1086,delivered,1,9.9,15.1,25.0
1087,delivered,1,219.9,14.56,234.46
1088,delivered,1,572.0,64.74,636.74
1089,delivered,1,279.0,26.44,305.44
1090,delivered,1,18.0,7.87,25.87
1091,delivered,1,59.0,13.43,72.43
1092,delivered,1,138.9,20.21,159.11
1093,delivered,1,108.9,23.56,132.46
1094,delivered,1,89.9,11.24,101.14
1095,delivered,1,24.9,11.85,36.75
1096,delivered,1,30.0,8.37,38.37
1097,delivered,1,79.99,9.31,89.3
1098,delivered,1,76.99,14.29,91.28
1099,delivered,1,169.0,45.59,214.59
1100,delivered,1,80.9,18.67,99.57
1101,delivered,1,265.0,17.82,282.82
1102,delivered,1,128.25,15.21,143.46
1103,delivered,1,238.0,42.65,280.65
1104,delivered,1,449.0,27.34,476.34
1105,delivered,1,34.99,15.1,50.09
1106,delivered,1,49.9,16.79,66.69
1107,delivered,1,117.3,25.66,142.96
1108,delivered,1,31.9,12.48,44.38
1109,delivered,1,99.0,11.71,110.71
1110,delivered,1,27.9,18.3,46.2
1111,delivered,1,492.0,19.63,511.63
1112,delivered,1,25.0,14.1,39.1
1113,delivered,1,15.99,17.93,33.92
1114,delivered,1,199.9,17.84,217.74
1115,delivered,1,139.99,23.3,163.29
1116,delivered,1,84.99,22.3,107.29
1117,delivered,1,37.99,31.95,69.94
1118,delivered,1,50.7,17.6,68.3
1119,delivered,1,299.9,43.69,343.59
1120,delivered,1,61.7,24.69,86.39
1121,delivered,1,15.9,15.1,31.0
1122,delivered,1,59.9,15.17,75.07
1123,delivered,1,213.0,20.99,233.99
1124,delivered,1,39.99,11.73,51.72
1125,delivered,2,39.99,11.73,51.72
1126,delivered,1,18.9,16.11,35.01
1127,delivered,1,107.0,15.5,122.5
1128,delivered,1,139.0,78.61,217.61
1129,delivered,1,39.99,16.05,56.04
1130,delivered,1,129.0,22.37,151.37
1131,delivered,1,199.0,42.15,241.15
1132,delivered,1,110.0,27.04,137.04
1133,delivered,2,110.0,27.04,137.04
1134,delivered,1,89.18,15.38,104.56
1135,delivered,1,89.9,15.38,105.28
1136,delivered,1,249.0,16.49,265.49
1137,delivered,1,319.0,13.25,332.25
1138,delivered,1,38.99,7.78,46.77
1139,delivered,1,32.99,8.29,41.28
1140,delivered,1,82.17,38.33,120.5
1141,delivered,1,249.0,18.0,267.0
1142,delivered,1,39.9,15.11,55.01
1143,delivered,1,63.99,16.64,80.63
1144,delivered,1,179.9,99.34,279.24
1145,delivered,1,52.9,22.95,75.85
1146,delivered,1,279.9,68.56,348.46
1147,delivered,1,101.0,13.29,114.29
1148,delivered,1,110.0,21.26,131.26
1149,delivered,1,44.9,15.1,60.0
1150,delivered,1,27.99,15.1,43.09
1151,delivered,1,122.99,14.61,137.6
1152,delivered,1,129.99,38.46,168.45
1153,delivered,1,45.97,23.12,69.09
1154,delivered,1,90.0,26.25,116.25
1155,delivered,1,129.5,33.36,162.86
1156,delivered,1,8.97,13.61,22.58
1157,delivered,1,178.0,22.16,200.16
1158,delivered,1,29.99,17.63,47.62
1159,delivered,1,43.9,19.59,63.49
1160,delivered,1,49.0,18.23,67.23
1161,delivered,1,49.9,7.78,57.68
1162,delivered,1,89.9,12.97,102.87
1163,delivered,1,348.0,17.74,365.74
1164,delivered,1,179.0,19.13,198.13
1165,delivered,1,95.9,18.77,114.67
1166,delivered,1,369.9,9.45,379.35
1167,delivered,1,105.99,15.85,121.84
1168,delivered,1,106.9,0.0,106.9
1169,delivered,1,52.51,14.67,67.18
1170,delivered,1,49.0,37.97,86.97
1171,delivered,2,49.0,37.97,86.97
1172,delivered,1,117.3,14.43,131.73
1173,delivered,1,29.49,18.31,47.8
1174,delivered,1,95.9,17.92,113.82
1175,delivered,1,18.9,12.48,31.38
1176,delivered,1,12.97,7.78,20.75
1177,delivered,1,119.0,18.08,137.08
1178,delivered,1,65.0,9.21,74.21
1179,delivered,1,607.95,22.14,630.09
1180,delivered,1,69.5,12.83,82.33
1181,delivered,1,27.9,14.1,42.0
1182,delivered,1,25.9,25.63,51.53
1183,delivered,1,56.89,18.33,75.22
1184,delivered,1,99.0,22.62,121.62
1185,delivered,1,239.0,23.6,262.6
1186,delivered,1,215.56,26.06,241.62
1187,delivered,1,24.99,7.78,32.77
1188,delivered,1,26.0,9.34,35.34
1189,delivered,1,21.99,15.1,37.09
1190,delivered,1,59.5,18.52,78.02
1191,delivered,1,92.9,16.09,108.99
1192,delivered,1,81.99,12.07,94.06
1193,delivered,1,527.9,40.61,568.51
1194,delivered,1,21.9,7.73,29.63
1195,delivered,1,69.9,13.51,83.41
1196,delivered,1,360.0,16.83,376.83
1197,delivered,1,77.94,12.89,90.83
1198,shipped,1,223.0,19.44,242.44
1199,delivered,1,29.9,14.52,44.42
1200,delivered,1,79.9,16.32,96.22
1201,delivered,1,54.9,14.13,69.03
1202,delivered,1,185.0,45.75,230.75
1203,delivered,1,39.0,16.79,55.79
1204,delivered,1,49.99,7.1,57.09
1205,delivered,2,58.9,2.66,61.56
1206,delivered,3,61.9,11.98,73.88
1207,delivered,4,72.9,2.66,75.56
1208,delivered,5,49.99,7.1,57.09
1209,delivered,6,61.9,11.98,73.88
1210,delivered,7,69.9,33.72,103.62
1211,delivered,8,78.9,7.98,86.88
1212,delivered,9,78.9,7.98,86.88
1213,delivered,10,69.9,33.72,103.62
1214,delivered,11,61.9,11.98,73.88
1215,delivered,1,89.91,13.65,103.56
1216,delivered,1,64.99,20.9,85.89
1217,delivered,1,119.9,43.07,162.97
1218,delivered,1,25.99,7.78,33.77
1219,delivered,1,189.0,35.12,224.12
1220,delivered,1,47.9,13.71,61.61
1221,delivered,1,25.99,15.1,41.09
1222,delivered,1,639.0,22.57,661.57
1223,delivered,1,108.9,11.78,120.68
1224,delivered,1,105.9,13.76,119.66
1225,delivered,1,58.67,14.16,72.83
1226,delivered,1,89.9,15.38,105.28
1227,delivered,1,79.99,12.69,92.68
1228,delivered,1,108.0,17.33,125.33
1229,delivered,1,29.99,7.39,37.38
1230,delivered,1,42.99,22.93,65.92
1231,delivered,1,168.9,14.2,183.1
1232,delivered,1,248.25,14.76,263.01
1233,delivered,1,142.0,27.07,169.07
1234,delivered,1,839.99,23.76,863.75
1235,delivered,1,106.0,13.41,119.41
1236,delivered,1,74.9,13.93,88.83
1237,delivered,2,67.9,11.33,79.23
1238,delivered,1,20.89,18.3,39.19
1239,delivered,1,89.99,19.17,109.16
1240,delivered,1,38.9,10.96,49.86
1241,shipped,1,89.9,21.03,110.93
1242,delivered,1,39.0,20.8,59.8
1243,delivered,1,84.89,15.34,100.23
1244,delivered,1,75.9,17.07,92.97
1245,delivered,1,250.0,132.28,382.28
1246,delivered,1,99.9,9.51,109.41
1247,delivered,1,21.86,17.6,39.46
1248,delivered,1,14.49,7.87,22.36
1249,delivered,1,45.65,15.1,60.75
1250,delivered,1,199.0,47.92,246.92
1251,delivered,1,19.9,12.79,32.69
1252,delivered,1,59.9,15.17,75.07
1253,delivered,2,59.9,15.17,75.07
1254,delivered,1,25.9,17.63,43.53
1255,delivered,1,61.78,16.19,77.97
1256,delivered,1,99.99,15.45,115.44
1257,delivered,1,44.9,15.79,60.69
1258,delivered,1,59.99,19.66,79.65
1259,delivered,1,27.99,14.1,42.09
1260,delivered,1,74.6,20.97,95.57
1261,delivered,1,155.0,10.5,165.5
1262,delivered,1,31.9,15.56,47.46
1263,delivered,1,128.9,15.65,144.55
1264,delivered,1,25.0,11.85,36.85
1265,delivered,1,139.9,23.78,163.68
1266,delivered,1,35.9,15.1,51.0
1267,delivered,1,38.95,7.53,46.48
1268,delivered,1,88.9,16.87,105.77
1269,delivered,1,62.9,15.65,78.55
1270,delivered,1,58.99,18.65,77.64
1271,delivered,1,41.52,23.44,64.96
1272,delivered,1,137.9,38.81,176.71
1273,delivered,1,46.0,22.93,68.93
1274,delivered,1,139.0,15.73,154.73
1275,delivered,1,27.9,15.1,43.0
1276,delivered,1,23.8,15.1,38.9
1277,delivered,1,69.9,13.83,83.73
1278,delivered,1,13.3,17.63,30.93
1279,delivered,1,205.0,26.27,231.27
1280,delivered,1,45.9,16.11,62.01
1281,delivered,1,199.0,16.14,215.14
1282,delivered,1,59.9,13.44,73.34
1283,delivered,1,249.0,22.61,271.61
1284,delivered,1,99.99,14.48,114.47
1285,delivered,1,110.0,8.11,118.11
1286,delivered,1,13.6,18.23,31.83
1287,delivered,1,79.0,21.04,100.04
1288,delivered,1,399.9,13.41,413.31
1289,delivered,1,120.0,8.58,128.58
1290,delivered,1,94.9,13.22,108.12
1291,delivered,1,78.0,16.31,94.31
1292,delivered,2,78.0,16.31,94.31
1293,delivered,1,151.9,17.97,169.87
1294,delivered,1,27.9,7.94,35.84
1295,delivered,1,105.0,112.43,217.43
1296,delivered,1,19.49,7.87,27.36
1297,delivered,1,74.99,19.21,94.2
1298,delivered,1,139.0,15.78,154.78
1299,delivered,2,139.0,15.78,154.78
1300,delivered,3,139.0,15.78,154.78
1301,delivered,4,139.0,15.78,154.78
1302,delivered,5,139.0,15.78,154.78
1303,delivered,6,139.0,15.78,154.78
1304,delivered,1,149.9,12.54,162.44
1305,delivered,1,99.0,18.57,117.57
1306,delivered,1,114.99,52.93,167.92
1307,delivered,1,129.97,19.01,148.98
1308,delivered,1,19.0,15.1,34.1
1309,delivered,1,34.9,13.37,48.27
1310,delivered,1,35.0,15.18,50.18
1311,delivered,1,55.0,12.83,67.83
1312,delivered,1,250.0,24.55,274.55
1313,delivered,1,35.9,2.14,38.04
1314,delivered,2,26.9,21.43,48.33
1315,delivered,1,1648.0,254.55,1902.55
1316,delivered,1,32.9,16.79,49.69
1317,delivered,1,19.9,14.45,34.35
1318,delivered,1,75.0,13.08,88.08
1319,delivered,1,49.9,13.37,63.27
1320,delivered,1,78.0,15.3,93.3
1321,delivered,1,99.9,44.47,144.37
1322,delivered,1,25.99,18.23,44.22
1323,delivered,1,119.0,18.93,137.93
1324,delivered,1,59.9,17.26,77.16
1325,delivered,1,52.7,15.25,67.95
1326,delivered,1,98.44,22.4,120.84
